basin_id,lai_dif,lai_max,ndvi_mean,root_depth_50,root_depth_99,evergreen_needleleaf_tree,evergreen_broadleaf_tree,deciduous_needleleaf_tree,deciduous_broadleaf_tree,mixed_forest,closed_shrubland,open_shrubland,woody_savanna,savanna,grassland,permanent_wetland,cropland,urban_and_built-up_land,cropland_natural_vegetation,snow_and_ice,barren,water_bodies
24162,2.751862803,2.951252574,0.848090196,0.187349823,1.802155477,0,0,0.000116104,0.364932853,0.001702852,0,0,0.067649677,0.001161036,0.003870119,0.000270908,0.157262278,0.009288285,0.03614691,0,0,0
24164,2.266924176,2.49450982,0.869447507,0.200625,2.000625,0,0,0,0.39234942,0.021043771,0,0,0.016498316,0.000673401,0.002974186,0,0.025925926,1.87E-05,0.001066218,0,0,0
24165,1.305786846,1.562728333,0.822398982,0.182857143,1.752063492,0,0,0,0.191618119,0.002980626,0,0,0.024070812,0.003070948,0.008219302,0.000225805,0.078128528,0.000948381,0.013232173,0,0,0.012870885
24166,2.281825789,2.527869089,0.851198267,0.19432,1.92184,0,0,6.71E-05,0.372416107,0.001510067,0,0,0.02090604,0.01114094,0.003993289,0.000201342,0.075503356,0.00295302,0.004463087,0,0,0.002013423
24167,2.023991861,2.231427896,0.840100508,0.1798,1.71356,0,0,3.67E-05,0.272251597,0,0,0,0.026015275,0.007876184,0.020525813,0.001395315,0.17178894,0.007013292,0.002331644,0,0.000146875,0.015458618
24168,2.259458191,2.505386034,0.873940813,0.195665025,1.944876847,0,0,0,0.387892203,0.001087294,0,0,0.018484001,0.000427151,0.004232681,7.77E-05,0.047219633,0.000796055,0.000388319,0,0,0.000252408
24170,1.458912871,1.658327115,0.842722335,0.187719298,1.805350877,0,0,0.000126406,0.193072936,0,0,0,0.015295159,0.004550626,0.01049172,0.000632031,0.118467956,0.001162938,0.003943876,0,0,0.000176969
24171,2.779608895,2.91437311,0.871907314,0.192014925,1.85358209,0,0,0,0.391653702,0,0,0,0.033751258,0.000329459,0.002379427,7.32E-05,0.124919923,0.002214698,0.018614441,0,0,0
24172,2.185262592,2.316000847,0.829277306,0.183096774,1.662129032,3.18E-05,0,6.36E-05,0.150311824,9.55E-05,0,0,0.038405244,0.00385007,0.003818251,0.000381825,0.3470154,0.005091002,0.038946163,0,0,0
24173,2.505162771,2.653045482,0.855886405,0.186759259,1.75712963,0,0,0,0.272384374,0,0,0,0.064167041,0.001571621,0.002065559,0,0.196407723,0.001212393,0.01571621,0,0,0
24174,1.390966419,1.601165029,0.83046414,0.186513158,1.762083333,0,0,0,0.15769252,8.26E-05,3.44E-05,0,0.042456208,0.001748926,0.003139804,0,0.135707007,0.004096893,0.018170927,0,0,0
24175,2.172502632,2.382129296,0.814328377,0.185418327,1.782868526,0,0,1.88E-05,0.296474119,3.75E-05,1.88E-05,0,0.036065266,0.001181545,0.022130533,0.002213053,0.174962491,0.002156789,0.00783946,0,0.000187547,0.003394599
24176,1.9941843,2.205082289,0.823023509,0.186592179,1.727765363,0,0,0,0.195603771,0,0,0,0.032142688,0,0.006513809,0.000592164,0.256999384,0.001965986,0.003955659,0,4.74E-05,0.001184329
24177,1.328425194,1.539183572,0.818463433,0.181627907,1.688604651,0,0,0,0.09792698,0.000386757,0,0,0.043007426,0.002939356,0.016321163,0.002165842,0.225402228,0.002320545,0.012608292,0,0.000618812,0
24178,2.058164317,2.236147126,0.822753904,0.180863309,1.619928058,0,0,0,0.124423963,0,0,0,0.050493746,0.001810402,0.00684661,0.000230415,0.33759052,0.00154707,0.013824885,0,0.000263331,0
24179,1.479831602,1.671825765,0.803038885,0.179539474,1.569407895,0,0,0,0.038118467,0.000789779,0,0,0.014610918,6.97E-05,0.016190476,4.65E-05,0.323484321,0.005574913,0.003252033,0,0,0
24180,1.780995754,1.972235402,0.828627444,0.18125,1.591102941,0,0,8.38E-05,0.062030443,0.000768049,0,0,0.017106549,0.000181539,0.006744868,0.000111716,0.346152772,0.003560955,0.002429828,0,0.00030722,4.19E-05
24181,0.959064659,1.180902652,0.79319816,0.147241379,1.301896552,0,0,0,0.00506269,0.001067911,0,0,0.001028359,0.001305225,0.02266345,0.008305976,0.197049401,0.001779852,0.000276866,0,0.000632836,0.036032116
24182,1.27828381,1.496248733,0.829120808,0.174365079,1.55968254,0,0,0,0.068887224,0.000295166,6.81E-05,0,0.016234135,0.001157959,0.013850101,0.004291261,0.226505915,0.004313966,0.002406739,0,0,0.000953614
24183,1.153185272,1.311615245,0.697769097,0.108888889,1.004444444,0,0,0,0,0,0,0,0,0,0.13220339,0.043220339,0.113135593,0.011016949,0,0,0.004661017,0.216525424
24184,1.554516139,1.674980484,0.717707585,0.170625,1.508125,0,0,0,0,0,0,0,0,0.0018457,0.172388335,0.059431525,0.34551495,0.091177556,0,0,0.006644518,0.00036914
24185,1.109565403,1.278676419,0.696939204,0.173415638,1.508683128,0,0,0,0,0,0,0,0,0,0.058798446,0.000331659,0.373716795,0.009633911,0,0,0.00014214,0.000126346
24186,1.493344173,1.637612576,0.710948649,0.176638655,1.509327731,0,0,0,0,0,0,0,0,0,0.02489277,0,0.496783088,0.01026348,0,0,0,0
24187,0.799336271,1.003269726,0.646093043,0.152881356,1.379661017,0,0,0,0,0,0,0,0,0,0.076800118,0.015271493,0.239843596,0.001401731,0,0,0.000393468,0.011115483
24188,1.295616669,1.458817829,0.74101199,0.18,1.51,0,0,0,0,0,0,0,0,0.000232775,0.008147114,0,0.443552142,0.022229981,0,0,0,0
24189,1.401502437,1.599354492,0.839113928,0.176055046,1.489862385,0,0,0,0.001670469,1.36E-05,0,0,0.000719796,0,0.009235115,0.001914928,0.332246849,0.002892764,0,0,0,0.002811278
24190,1.808867485,1.938116283,0.785512983,0.18,1.51,0,0,0,0,0,0,0,0,0,0.002131287,0,0.565537084,0.010123615,0,0,0,0
24191,1.489039417,1.661181446,0.80136,0.178861048,1.50977221,0,0,0,0,0,0,0,0,2.49E-05,0.009177741,0.000730897,0.418787375,0.002915282,0,0,0,0.000174419
24192,1.742183504,1.911278778,0.840570542,0.177946429,1.496428571,0,0,0,0,0,0,0,0,0,0.00733913,0.002156522,0.42893913,0.004521739,0.000695652,0,0,0.004417391
24193,1.826159344,1.984347232,0.785562762,0.178516129,1.54083871,0,0,0,0,0,0,0,8.02E-05,0.006951872,0.004572193,0.000187166,0.468101604,0.00040107,0.00026738,0,0,0.000347594
24194,1.161088728,1.381995529,0.847110898,0.179489051,1.598029197,0,0,0,0.031750872,0.000171523,0,0,0.012711784,0.019058146,0.005260048,0.000590803,0.234567666,0.002744373,0.000895733,0,0,0.00102914
24195,1.850893591,2.020064605,0.81673282,0.180548387,1.654064516,0,0,0,0.0635923,0.000166182,0,0,0.022905415,0.054106079,0.007685916,0.001274062,0.343456585,0.002340396,0.006508794,0,0,0
24196,1.618824357,1.794361087,0.844662793,0.179698795,1.509939759,0,0,0,0,0,0,0,0,0,0.001157407,6.68E-05,0.41303864,0.005764779,0,0,0,0
24197,1.64319516,1.809361702,0.85150967,0.18,1.51,0,0,0,0,0,0,0,0,0.002693603,0.001346801,0,0.445791246,0.006060606,0,0,0,0
24198,1.522407857,1.720508923,0.841327678,0.178722467,1.607048458,0,0,0,0.02311439,0,0,0,0.006109719,0.023342258,0.007263302,0.000356044,0.314301584,0.004471915,0.000327561,0,0,0.000384528
24199,0.886627283,1.159302058,0.835909451,0.188935574,1.872436975,0,0,5.39E-06,0.097923185,0.010265401,0,0,0.022758658,0.018750674,0.006926314,0.000140252,0.063210702,0.000582587,0.001192146,0,0,0
24200,1.407281262,1.583146391,0.778654613,0.177058824,1.509411765,0,0,0,0,0,0,0,0,0.003623188,0.017889493,0,0.390172101,0.051403986,0,0,0,0
24201,2.104293244,2.271117217,0.832908469,0.180080645,1.533306452,0,0,0,0.038034539,0,0,0,0.010519463,0.001370614,0.005037007,0.000411184,0.424581963,0.006647478,0.00051398,0,0,0
24202,0.706083175,0.963505092,0.851578338,0.174756098,1.618658537,0,0,0,0.026501234,0,0,0,0.008733159,0.006478868,0.015371781,0,0.115359355,0.000497009,0,0,0,0
24203,1.617590246,1.857540618,0.85646038,0.184878049,1.903756098,0,0,0,0.193591455,0.001661475,0,0,0.057113188,0.040439104,0.01591752,0,0.052484795,0,0.000252188,0,0,0
24204,1.475093148,1.700616396,0.830461926,0.182424242,1.751868687,0,0,0,0.154549966,3.10E-05,0,0,0.029154519,0.013708827,0.020609764,0.00034117,0.137941195,0.002899944,0.003070529,0,0,0.000294647
24205,2.268050892,2.488212745,0.866978458,0.196137566,2.011534392,0,0,6.50E-05,0.303494018,0.040575689,0,0,0.038278134,0.05217184,0.016516386,0,0.023864228,0.00021675,0.001257153,0,0,0
24206,1.763621202,2.001049383,0.859202039,0.19017316,1.868225108,0,0,0.000106407,0.243505358,0.008710192,0,0,0.049752983,0.008983811,0.008558182,4.56E-05,0.072478529,0.005715589,0.006779661,0,0,0
24207,0.970408642,1.158011696,0.72693329,0.148846154,1.463461538,0,0,0,0,0,0,0,0,0.00285055,0.087552599,0.039771956,0.215420117,0.059182842,0,0,0.002714809,0.006379802
24208,1.794600042,1.969723148,0.815199129,0.182542373,1.700819209,0,0,0,0.181607324,0.001628544,9.87E-05,0,0.038542206,0.009561527,0.016273102,0.00120907,0.231092852,0.031152071,0.002849952,0,0,0.002504503
24209,0.496101071,0.735294118,0.568831862,0.174444444,1.508888889,0,0,0,0,0,0,0,0,0.000843688,0.033670808,0.005982513,0.125095874,0.167280258,0,0,0.000536892,0
24210,1.586567864,1.742052041,0.736049515,0.173933333,1.489133333,0,0,0,0,0,0,0,0,0,0.04569664,0.01560995,0.425774831,0.011303757,0,0,0,0
24211,1.582909844,1.743159327,0.753601012,0.174577922,1.493019481,0,0,0,0,0,0,0,0,0.000153857,0.038114553,0.001664452,0.428211763,0.024826911,0,0,0.002084062,0.00055948
24212,1.880672603,2.026389597,0.814265449,0.179514768,1.506793249,0,0,0,0,0,0,0,0,0,0.002319803,0.000310601,0.525119873,0.010832217,0,0,0,9.71E-06
24213,2.24037226,2.383089681,0.84966125,0.179467456,1.517011834,0,0,0,0.015252342,0,0,0,0.003676779,0.000559206,0.004277925,0.000587166,0.50285195,0.011114218,0.009059136,0,0,0.001132392
24214,1.615302262,1.805522419,0.831574456,0.18,1.51,0,0,0,0.003225259,0,0,0,0.001980422,0,0,0,0.36230408,0.015277542,0.000339501,0,0,0
24215,2.146346058,2.320948391,0.849387091,0.181078431,1.669411765,0,0,4.30E-05,0.105978495,0.000129032,0,0,0.00855914,0.019741935,0.009419355,0.000516129,0.350924731,0.003612903,0.006107527,0,0,0
24216,2.264523994,2.420539773,0.855133636,0.18627551,1.850357143,0,0,4.27E-05,0.27964961,0.000170922,0,0,0.051490225,0.017476765,0.021771178,0.000256383,0.125413952,0.000769149,0.008011965,0,0,0
24217,1.733021361,1.935823471,0.869233989,0.190472103,1.86304721,0,0,5.81E-05,0.255537791,0.006671512,2.91E-05,0,0.026395349,0.004709302,0.011206395,0.000552326,0.081104651,0.001031977,0.001438953,0,0,0.001773256
24218,2.043406356,2.208536585,0.849711554,0.18,1.51,0,0,0,0.000872093,0,0,0,0,0,0,0,0.449011628,0.01122093,0.001337209,0,0,0
24219,1.679837081,1.888511354,0.878396257,0.193699187,1.891544715,0.000821872,0,0,0.243903379,0.013149953,0,0,0.024193859,0.003672741,0.007024438,3.85E-05,0.071811072,0.000834714,0.00711433,0,0,0.00051367
24220,2.59511964,2.717531391,0.839108315,0.18,1.51,0,0,0,0.012038934,0,0,0,0,0.000256148,0.002561475,0,0.543288934,0.029969262,0.019467213,0,0,0
24221,1.992152167,2.182935897,0.862740642,0.186829268,1.763495935,0,0,2.93E-05,0.232993795,0.000117082,0,0,0.034685634,0.002136752,0.00406861,0.000439059,0.117257932,0.005649221,0.029270577,0,0,0
24222,1.657735077,1.867344585,0.879610644,0.192828947,1.881644737,0,0,0,0.256117785,0.000606722,0,0,0.021235287,0.000910084,0.001638151,0.000121344,0.063281155,0.001334789,0.015269183,0,0,0
24223,1.018181928,1.215555556,0.722421801,0.175744681,1.509148936,0,0,0,0,0,0,0,0,0,0.041136495,0.00093985,0.350419318,0.004120879,0,0,0.004048583,0.000867553
24224,1.581402722,1.714766715,0.76107298,0.177613636,1.523579545,0,0,0,0,0,0,0,0,0,0.045586726,0,0.52922226,0.002423309,0,0,0.000114038,0
24225,1.446952088,1.590633803,0.675305729,0.178148148,1.50962963,0,0,0,0,0,0,0,0,0,0.048858669,0,0.575522098,0.007673628,0,0,0.005245265,0
24226,1.543616745,1.695753228,0.677559654,0.169393939,1.507878788,0,0,0,0,0,0,0,0,0.000129921,0.106859816,0.000909445,0.471222554,0.008185007,0,0,8.66E-05,0
24228,0.751945616,0.953877171,0.559582241,0.148636364,1.459285714,0,0,0,0,0,0,0,0,0,0.212505899,0.010193487,0.195469561,0.001651723,0,0,0.002265219,0.007550731
24229,1.010923752,1.194571429,0.641494306,0.160289855,1.523985507,0,0,0,0,0,0,0,0,0,0.15220154,0.000274102,0.246218634,0.001470185,0,0,0.00062296,0.002142982
24230,0.731386875,0.914309211,0.534162429,0.15852459,1.627377049,0,0,0,0,0,0,0,0,0,0.22970562,0.002548745,0.18401937,0.00643558,0,0,0.009940104,0
24231,0.931117514,1.085612849,0.56826787,0.14075,1.485916667,0,0,0,0,0,0,0,0,0,0.382827507,0.002766039,0.143872455,0.017748751,0,0,0.001690357,0.003227046
24232,0.758158826,0.950802127,0.627821932,0.160642023,1.45266537,0,0,0,0,0,0,0,0,1.94E-05,0.101859526,0.011006941,0.250246038,0.022331141,0,0,0.000783435,0.006150938
24233,0.982637115,1.1750653,0.624157083,0.167820513,1.507564103,0,0,0,0,0,0,0,0,0,0.098378378,4.70E-05,0.319106933,0.002867215,0,0,0.000658049,4.70E-05
24234,1.553571651,1.721991645,0.770928864,0.171,1.487142857,0,0,0,0,0,0,0,0,0,0.037968089,0.005014653,0.452881797,0.008661674,0,0,0.000390752,0
24235,1.209952192,1.392990833,0.733039254,0.171768293,1.508353659,0,0,0,0,0,0,0,0,0,0.067913959,2.43E-05,0.387840722,0.006014162,0,0,0.000921525,0
24236,1.196206973,1.3885455,0.7891113,0.172341463,1.479707317,0,0,0,0,0,0,0,0,7.84E-05,0.030458445,0.004438589,0.339042331,0.011198419,0,0,0.001803667,0.001929139
24237,1.852248568,2.001829041,0.821147942,0.18,1.51,0,0,0,0,0,0,0,0,0,0.015151515,0,0.489478114,0,0,0,0,0
24238,1.371862526,1.56086165,0.819402364,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000441271,0,0.365893774,0.014200899,0,0,0,0
24239,1.698401761,1.868517502,0.8177988,0.178067227,1.497226891,0,0,0,0.000832373,0.0002241,0,0,0.0002241,0.000832373,0.00390575,0.00147266,0.420732488,0.010052504,0.000800359,0,0.0002241,0.000256115
24240,2.05879163,2.215173094,0.814699939,0.179647059,1.528529412,0,0,0,0.02035922,0.001581794,0,0,0.001658332,0.003418716,0.005587305,0.004056536,0.446958873,0.010230636,0.01390448,0,0.000102051,0.007067048
24241,1.309201823,1.545677447,0.842555825,0.181730769,1.734615385,0,0,0,0.139509355,0.000930699,0,0,0.020236732,0.005417144,0.004534173,0.003579611,0.099680221,0.003150057,0.009545628,0,0,0.003555746
24243,2.297562177,2.441754904,0.812987006,0.178059701,1.514179104,0,0,0,0.01413441,0.003162146,0,0,0.002209692,0.000571472,0.004571777,0.0020573,0.529640354,0.010743676,0.012153307,0,0,0.001409631
24244,1.859390826,2.059034327,0.834148934,0.183285714,1.624142857,0,0,0,0.095697786,0.000187944,0,0,0.007859486,0.005108666,0.002631219,0.000973893,0.27127187,0.004954893,0.032616867,0,0,0
24245,1.699664749,1.855404601,0.805845015,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000866132,0,0.480219957,0.009809451,0,0,0,0
24246,1.45059295,1.619354627,0.728498614,0.173909774,1.486616541,0,0,0,0,0,0,0,0,0,0.034288384,0.00697602,0.440672688,0.009124883,0,0,0,0.001744005
24248,1.567662199,1.717555362,0.765012687,0.177762712,1.499559322,0,0,0,0.000842187,6.48E-05,0,0,0,4.86E-05,0.00787121,0.001749158,0.490865509,0.039939103,0.000210547,0,3.24E-05,0.002672324
24249,1.400616479,1.605331926,0.781993733,0.175732484,1.497101911,0,0,0,0.021257173,0.004553556,0,0,0.001162841,0.000836811,0.005814206,0.002847331,0.296426708,0.046676665,0.011008955,0,9.78E-05,0.004879586
24250,1.806562424,1.954062424,0.814645063,0.178,1.5096,0,0,0,0,0,0,0,0,0,0.017105263,0,0.493993135,0.007723112,0,0,0,0
24251,2.403007519,2.533818062,0.844665341,0.180461538,1.521538462,0,0,0,0.010989011,0.000154232,0,0,0.001195296,0.001696549,0.000886832,0,0.555427029,0.002968961,0.004935415,0,0,0
24252,1.528735262,1.722515731,0.849325995,0.182164634,1.606554878,0,0,0,0.063950187,3.99E-05,0,0,0.01086924,0.002480697,0.002062267,4.98E-05,0.283337484,0.004373599,0.01030137,0,0,0
24253,2.540748031,2.670574041,0.840075639,0.182295082,1.597431694,0,0,0,0.073605418,0.000207925,0,0,0.016782511,0.013277491,0.003683241,0.001128735,0.476118339,0.015475554,0.034456128,0,0,0
24254,2.308127383,2.44512987,0.774485553,0.184521739,1.722173913,0,0,0,0.248465116,0.000325581,0,0,0.058372093,0.006697674,0.004790698,0,0.171581395,0.103906977,0.040604651,0,0,0
24255,2.311110308,2.474947479,0.838292011,0.18362069,1.680689655,0,0,0,0.198809524,0.000873016,0,0,0.052619048,0.003373016,0.00265873,0.000595238,0.229484127,0.014880952,0.051349206,0,0,0
24256,2.646877244,2.80569378,0.786058503,0.181674877,1.803842365,0,0,0.000109242,0.387562814,0.004478916,0,0,0.090752676,0.005980992,0.020045882,0.021029058,0.085645619,0.010951497,0.010350666,0,0.000792003,0.012644745
24257,2.718627525,2.868657006,0.848733322,0.187781065,1.78795858,0,0,0,0.289534951,0.001586054,0,0,0.049051278,0.000261917,0.004481695,0.002604621,0.17902043,0.006824399,0.037410512,0,0.000247366,0.002299051
24258,2.652997943,2.822281678,0.852264383,0.186935484,1.807096774,0,0,4.86E-05,0.325679714,0.001069077,0,0,0.042495809,0.005248196,0.010544986,0.002915664,0.118351678,0.001919479,0.027431543,0,0,0
24259,2.100193291,2.279089947,0.845300185,0.190526316,1.773157895,0,0,0,0.104695305,0,0,0,0.009390609,0.002197802,0.0001998,0,0.247352647,0,0.063136863,0,0,0
24260,2.811205866,2.951020408,0.852607684,0.189217391,1.803043478,0,0,0,0.283433919,8.75E-05,0,0,0.033849383,0.008571678,0.000393597,0,0.217615674,0.001049593,0.047144232,0,0,0
24261,2.793840477,2.950172328,0.841839443,0.185461741,1.685963061,0,0,0,0.190691722,0.000538829,0,0,0.02547316,0.002249613,0.000862127,0.000377181,0.316656564,0.007543612,0.046096855,0,0,0
24262,2.886009519,3.037744459,0.818134383,0.183030303,1.625151515,0,0,0,0.080907773,0,0,0,0.004237761,0.006189361,0.003624401,0.0002788,0.488346158,0.011542322,0.051578008,0,0,0
24263,2.316568935,2.482409776,0.83194605,0.181333333,1.543333333,0,0,0,0.046239702,0.001062982,0,0,0,0.002125963,0.000531491,0.002125963,0.382939144,0,0.055009301,0,0,0
24264,1.589379175,1.809543522,0.852410044,0.185948276,1.709956897,0,0,3.54E-05,0.129034922,0.002359604,0,0,0.024374705,0.000353941,0.000660689,0.000412931,0.131878244,0.001616328,0.03416706,0,0,0
24265,1.720966079,1.894565217,0.736147168,0.18,1.51,0,0,0,0,0,0,0,0,0,0,0,0.427455357,0.099330357,0.014508929,0,0,0
24266,1.235798468,1.467329545,0.837845199,0.182281879,1.629463087,0,0,0,0.064317571,0.000137463,0,0,0.020451491,0.000809506,0.000687317,3.05E-05,0.154126955,0.002917278,0.019290689,0,0,0
24267,1.829750725,2.02881554,0.811399039,0.18119403,1.553283582,0,0,0,0.021871539,0.000193798,0,0,0.001716501,0.00227021,0.00055371,0,0.369462901,0.006367663,0.032668882,0,0,0
24268,2.038439934,2.199320999,0.805097357,0.18019802,1.514950495,0,0,0,0.012928022,0.000873515,0,0,0.002183788,0.000174703,0.000349406,0.00030573,0.447152341,0.007468553,0.030398323,0,0,0
24269,2.324057064,2.483617619,0.818692315,0.182038835,1.635145631,0,0,0.000176991,0.134535398,0.00199115,0,0,0.049424779,0.003163717,0.002190265,0.000951327,0.301371681,0.012057522,0.035154867,0,0,0.000420354
24270,2.947347937,3.106129184,0.864882275,0.194402174,1.938586957,0.000215633,0,0.001590296,0.458760108,0.002614555,0,0,0.06722372,0.001051213,0.001994609,0.000188679,0.040754717,0.005121294,0.006765499,0,0,5.39E-05
24271,2.952997695,3.14344005,0.851008651,0.191324503,1.923907285,0.000141483,0,0.001237974,0.429877617,0.022371958,0,0,0.130058008,0.000300651,0.002882711,0.000123797,0.022035937,0.003837719,0.015120968,0,0,0.000636672
24272,2.07858131,2.261489634,0.859177548,0.208238636,2.055738636,0,0,6.23E-05,0.23689401,0.117699574,0,0,0.044430603,0.000290667,0.005252777,0,0.006623067,0.007536593,0.010214886,0,0,0
24273,1.704991111,1.92002578,0.844801996,0.201828358,2.014738806,0,0,3.60E-05,0.19116905,0.095890905,0,0,0.064880452,2.40E-05,0.007305058,0,0.005995434,0.003244023,0.006728343,0,0,0
24274,2.211091816,2.42253737,0.858659459,0.202241888,2.020855457,2.25E-05,0,0.000404167,0.340892761,0.056471169,0,0,0.035746362,0.000123496,0.002829172,2.25E-05,0.003368062,0.003143524,0.001897341,0,0,0
24275,2.926123163,3.09514058,0.851480079,0.209405594,2.048321678,0,0,0.011916836,0.30856998,0.216745982,0,0,0.028144016,0.000721641,0.017787486,7.80E-05,0.047979404,0.004290841,0.014939928,0,0.000370573,0.001306756
24276,1.926845524,2.144723183,0.854950667,0.187636364,1.802727273,0,0,0,0.227738837,0.003569574,0,0,0.069639148,0,0.001103323,0,0.074636552,0.000908619,0.039849429,0,0,0
24277,1.913399248,2.136067489,0.875441924,0.196524823,1.984255319,0,0,4.35E-05,0.337569793,0.001564231,0,0,0.015142627,0,0.003063286,0,0.001499055,0.000217254,0,0,0,0
24278,2.330574741,2.598528084,0.876853095,0.197311321,1.97740566,0,0,0,0.404524659,0.018067618,0,0,0.039547146,0,0.002675248,0,0.013259926,0.00032956,0.002578319,0,0,0
24279,1.020692092,1.217410714,0.560724241,0.159146341,1.431036585,0,0,0,0,0,0,0,0,0,0.094907407,0.012903861,0.34054866,0.007239953,0,0,0.002561072,0.011918834
24280,0.722154989,0.924559374,0.584664426,0.145320513,1.436923077,0,0,0,0,0,0,0,0,0,0.234487877,0.006011875,0.190809005,0.003166749,0,0,0.001397823,0.01517813
